site,year,transectid,stationID,trapid,start lat,start long,end lat,end long,trap lat,trap long,prebait start date,prebait start time,prebait end date,prebait end time,trapinidate,trapinitime,observer,trapcheckdate,trapchecktime,trapped,tag_time,species,tag#,recap,photo,comments
nome,2013,,17,17b,,,,,64.44713,-164.93477,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,18,18a,,,,,64.44731,-164.93472,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,18,18b,,,,,64.44731,-164.93472,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,19,19a,,,,,64.44743,-164.93446,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,19,19b,,,,,64.44743,-164.93446,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,20,20a,,,,,64.44755,-164.93439,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,20,20b,,,,,64.44755,-164.93439,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,21,21a,,,,,.,#VALUE!,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,21,21b,,,,,.,#VALUE!,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,22,22a,,,,,64.44793,-164.9342,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,22,22b,,,,,64.44793,-164.9342,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,23,23a,,,,,64.44801,-164.93393,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,23,23b,,,,,64.44801,-164.93393,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,24,24a,,,,,64.44808,-164.93362,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,24,24b,,,,,64.44808,-164.93362,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,25,25a,,,,,64.44816,-164.93327,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,25,25b,,,,,64.44816,-164.93327,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,51,51a,,,,,64.44424,-164.93198,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,51,51b,,,,,64.44424,-164.93198,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,52,52a,,,,,64.44426,-164.93239,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,52,52b,,,,,64.44426,-164.93239,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,53,53a,,,,,64.44425,-164.93269,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,53,53b,,,,,64.44425,-164.93269,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,54,54a,,,,,64.44427,-164.93307,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,54,54b,,,,,64.44427,-164.93307,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,55,55a,,,,,64.44434,-164.93332,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,55,55b,,,,,64.44434,-164.93332,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,56,56a,,,,,64.44444,-164.93358,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,56,56b,,,,,64.44444,-164.93358,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,57,57a,,,,,64.44460,-164.9337,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,57,57b,,,,,64.44460,-164.9337,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,58,58a,,,,,64.44474,-164.9339,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,58,58b,,,,,64.44474,-164.9339,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,59,59a,,,,,64.44486,-164.93416,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,59,59b,,,,,64.44486,-164.93416,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,60,60a,,,,,.,#VALUE!,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,60,60b,,,,,.,#VALUE!,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,61,61a,,,,,64.44507,-164.93477,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,61,61b,,,,,64.44507,-164.93477,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,62,62a,,,,,64.44514,-164.93512,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,62,62b,,,,,64.44514,-164.93512,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,1,13:09,tuvo,110,,,
nome,2013,,63,63a,,,,,64.44527,-164.93533,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,63,63b,,,,,64.44527,-164.93533,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,64,64a,,,,,64.44540,-164.93564,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,64,64b,,,,,64.44540,-164.93564,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,65,65a,,,,,64.44549,-164.93596,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,1,13:12,tuvo,103,,,
nome,2013,,65,65b,,,,,64.44549,-164.93596,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,66,66a,,,,,64.44553,-164.93634,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,66,66b,,,,,64.44553,-164.93634,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,1,13:14,tuvo,104,,,
nome,2013,,67,67a,,,,,64.44552,-164.93672,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,67,67b,,,,,64.44552,-164.93672,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,68,68a,,,,,64.44570,-164.93669,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,68,68b,,,,,64.44570,-164.93669,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,69,69a,,,,,64.44583,-164.93678,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,69,69b,,,,,64.44583,-164.93678,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,70,70a,,,,,64.44594,-164.937,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,70,70b,,,,,64.44594,-164.937,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,71,71a,,,,,64.44604,-164.93721,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,71,71b,,,,,64.44604,-164.93721,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,72,72a,,,,,64.44616,-164.93729,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,72,72b,,,,,64.44616,-164.93729,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,73,73a,,,,,64.44630,-164.93729,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,73,73b,,,,,64.44630,-164.93729,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,1,13:19,tuvo,111,,,
nome,2013,,74,74a,,,,,64.44643,-164.93733,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,74,74b,,,,,64.44643,-164.93733,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,1,13:22,tuvo,101,,,
nome,2013,,75,75a,,,,,64.44656,-164.93741,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,0,.,.,.,,,
nome,2013,,75,75b,,,,,64.44656,-164.93741,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,12:00,1,13:25,tuvo,111,,,
nome,2013,,1,1a,,,,,64.44370,-164.93303,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,1,1b,,,,,64.44370,-164.93303,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,2,2a,,,,,64.44764,-164.93219,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,2,2b,,,,,64.44764,-164.93219,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,3,3a,,,,,64.44754,-164.93243,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,3,3b,,,,,64.44754,-164.93243,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,4,4a,,,,,64.44746,-164.93286,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,4,4b,,,,,64.44746,-164.93286,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,5,5a,,,,,64.44738,-164.93304,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,5,5b,,,,,64.44738,-164.93304,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,6,6a,,,,,64.44725,-164.93323,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,6,6b,,,,,64.44725,-164.93323,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,7,7a,,,,,64.44712,-164.93303,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,7,7b,,,,,64.44712,-164.93303,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,8,8a,,,,,64.44707,-164.93262,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,8,8b,,,,,64.44707,-164.93262,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,9,9a,,,,,64.44691,-164.93271,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,1,19:07,tuvo,107,,,
nome,2013,,9,9b,,,,,64.44691,-164.93271,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,1,19:09,tuvo,164,,,
nome,2013,,10,10a,,,,,64.44684,-164.93298,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,10,10b,,,,,64.44684,-164.93298,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,11,11a,,,,,64.44675,-164.93344,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,11,11b,,,,,64.44675,-164.93344,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,12,12a,,,,,64.44662,-164.93358,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,12,12b,,,,,64.44662,-164.93358,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,13,13a,,,,,64.44666,-164.93405,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,13,13b,,,,,64.44666,-164.93405,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,14,14a,,,,,64.44669,-164.93437,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,1,19:02,tuvo,126,,,
nome,2013,,14,14b,,,,,64.44669,-164.93437,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,15,15a,,,,,64.44686,-164.93457,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,15,15b,,,,,64.44686,-164.93457,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,16,16a,,,,,64.44698,-164.93469,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,16,16b,,,,,64.44698,-164.93469,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,17,17a,,,,,64.44713,-164.93477,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,17,17b,,,,,64.44713,-164.93477,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,18,18a,,,,,64.44731,-164.93472,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,18,18b,,,,,64.44731,-164.93472,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,19,19a,,,,,64.44743,-164.93446,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,19,19b,,,,,64.44743,-164.93446,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,20,20a,,,,,64.44755,-164.93439,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,20,20b,,,,,64.44755,-164.93439,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,21,21a,,,,,.,#VALUE!,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,21,21b,,,,,.,#VALUE!,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,22,22a,,,,,64.44793,-164.9342,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,22,22b,,,,,64.44793,-164.9342,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,23,23a,,,,,64.44801,-164.93393,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,23,23b,,,,,64.44801,-164.93393,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,24,24a,,,,,64.44808,-164.93362,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,24,24b,,,,,64.44808,-164.93362,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,25,25a,,,,,64.44816,-164.93327,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,25,25b,,,,,64.44816,-164.93327,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,51,51a,,,,,64.44424,-164.93198,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,51,51b,,,,,64.44424,-164.93198,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,52,52a,,,,,64.44426,-164.93239,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,52,52b,,,,,64.44426,-164.93239,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,53,53a,,,,,64.44425,-164.93269,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,53,53b,,,,,64.44425,-164.93269,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,54,54a,,,,,64.44427,-164.93307,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,54,54b,,,,,64.44427,-164.93307,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,55,55a,,,,,64.44434,-164.93332,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,55,55b,,,,,64.44434,-164.93332,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,56,56a,,,,,64.44444,-164.93358,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,56,56b,,,,,64.44444,-164.93358,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,57,57a,,,,,64.44460,-164.9337,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,57,57b,,,,,64.44460,-164.9337,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,58,58a,,,,,64.44474,-164.9339,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,58,58b,,,,,64.44474,-164.9339,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,59,59a,,,,,64.44486,-164.93416,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,59,59b,,,,,64.44486,-164.93416,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,60,60a,,,,,.,#VALUE!,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,60,60b,,,,,.,#VALUE!,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,61,61a,,,,,64.44507,-164.93477,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,61,61b,,,,,64.44507,-164.93477,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,62,62a,,,,,64.44514,-164.93512,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,62,62b,,,,,64.44514,-164.93512,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,63,63a,,,,,64.44527,-164.93533,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,63,63b,,,,,64.44527,-164.93533,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,1,18:38,tuvo,104,,,
nome,2013,,64,64a,,,,,64.44540,-164.93564,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,64,64b,,,,,64.44540,-164.93564,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,65,65a,,,,,64.44549,-164.93596,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,1,18:40,tuvo,103,,,
nome,2013,,65,65b,,,,,64.44549,-164.93596,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,66,66a,,,,,64.44553,-164.93634,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,66,66b,,,,,64.44553,-164.93634,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,1,18:42,tuvo,102,,,
nome,2013,,67,67a,,,,,64.44552,-164.93672,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,67,67b,,,,,64.44552,-164.93672,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,68,68a,,,,,64.44570,-164.93669,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,68,68b,,,,,64.44570,-164.93669,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,69,69a,,,,,64.44583,-164.93678,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,69,69b,,,,,64.44583,-164.93678,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,70,70a,,,,,64.44594,-164.937,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,70,70b,,,,,64.44594,-164.937,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,71,71a,,,,,64.44604,-164.93721,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,71,71b,,,,,64.44604,-164.93721,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,72,72a,,,,,64.44616,-164.93729,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,72,72b,,,,,64.44616,-164.93729,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,73,73a,,,,,64.44630,-164.93729,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,73,73b,,,,,64.44630,-164.93729,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,74,74a,,,,,64.44643,-164.93733,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,1,18:47,tuvo,111,,,
nome,2013,,74,74b,,,,,64.44643,-164.93733,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,75,75a,,,,,64.44656,-164.93741,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,0,.,.,.,,,
nome,2013,,75,75b,,,,,64.44656,-164.93741,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,17:00,1,18:49,tuvo,105,,,
nome,2013,,1,1a,,,,,64.44370,-164.93303,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,22:00,0,.,.,.,,,
nome,2013,,1,1b,,,,,64.44370,-164.93303,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,22:00,0,.,.,.,,,
nome,2013,,2,2a,,,,,64.44764,-164.93219,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,22:00,0,.,.,.,,,
nome,2013,,2,2b,,,,,64.44764,-164.93219,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,22:00,0,.,.,.,,,
nome,2013,,3,3a,,,,,64.44754,-164.93243,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,22:00,1,0:11,tuvo,120,,,
nome,2013,,3,3b,,,,,64.44754,-164.93243,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,22:00,0,.,.,.,,,
nome,2013,,4,4a,,,,,64.44746,-164.93286,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,22:00,0,.,.,.,,,
nome,2013,,4,4b,,,,,64.44746,-164.93286,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,22:00,0,.,.,.,,,
nome,2013,,5,5a,,,,,64.44738,-164.93304,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,22:00,0,.,.,.,,,
nome,2013,,5,5b,,,,,64.44738,-164.93304,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,22:00,0,.,.,.,,,
nome,2013,,6,6a,,,,,64.44725,-164.93323,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,22:00,0,.,.,.,,,
nome,2013,,6,6b,,,,,64.44725,-164.93323,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,22:00,0,.,.,.,,,
nome,2013,,7,7a,,,,,64.44712,-164.93303,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,22:00,0,.,.,.,,,
nome,2013,,7,7b,,,,,64.44712,-164.93303,,,,,17-Jun-13,7:00,ebkwon/dborden,18-Jun-13,22:00,0,.,.,.,,,
